2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"QLD","159","Fadden","0","ABSENT","5","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","5","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","5","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Count","806"
"QLD","159","Fadden","0","POSTAL","0","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Percent","4.320"
"QLD","159","Fadden","0","POSTAL","0","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Count","0"
"QLD","159","Fadden","0","POSTAL","0","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Count","3866"
"QLD","159","Fadden","0","POSTAL","0","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Percent","20.720"
"QLD","159","Fadden","0","POSTAL","0","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Count","0"
"QLD","159","Fadden","0","POSTAL","0","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Count","900"
"QLD","159","Fadden","0","POSTAL","0","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Percent","4.820"
"QLD","159","Fadden","0","POSTAL","0","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Count","0"
"QLD","159","Fadden","0","POSTAL","0","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Count","1304"
"QLD","159","Fadden","0","POSTAL","0","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Percent","6.990"
"QLD","159","Fadden","0","POSTAL","0","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Count","0"
"QLD","159","Fadden","0","POSTAL","0","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Count","9493"
"QLD","159","Fadden","0","POSTAL","0","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Percent","50.870"
"QLD","159","Fadden","0","POSTAL","0","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Count","0"
"QLD","159","Fadden","0","POSTAL","0","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Count","1811"
"QLD","159","Fadden","0","POSTAL","0","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Percent","9.700"
"QLD","159","Fadden","0","POSTAL","0","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Count","0"
"QLD","159","Fadden","0","POSTAL","0","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","POSTAL","0","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Count","481"
"QLD","159","Fadden","0","POSTAL","0","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Percent","2.580"
