DivisionNm,CountNumber,BallotPosition,Surname,GivenNm,PartyAb,PartyNm,Elected,PreferenceCount,PreferencePercent,TransferCount,TransferPercent,Winner,DistributingBallotPosition,DistributingSurname,DistributingGivenNm,DistributingPartyAb,DistributingPartyNm
Gilmore,1,2,DIGIGLIO,Nina,IND,Independent,N,4812,4.31,91,10.22,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,1,3,McCALLUM,Carmel,GRN,The Greens,N,11464,10.26,47,5.28,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,1,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party,N,3240,2.9,132,14.83,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,1,5,EID,Jerremy,ON,Pauline Hanson's One Nation,N,4695,4.2,242,27.19,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,1,6,FADINI,Adrian,LDP,Liberal Democrats,N,0,0,-890,-100,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,1,7,PHILLIPS,Fiona,ALP,Labor,Y,40298,36.08,123,13.82,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,1,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,FADINI,Adrian,LDP,Liberal Democrats
Gilmore,2,1,CONSTANCE,Andrew,LP,Liberal,N,47636,42.64,440,13.58,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,2,DIGIGLIO,Nina,IND,Independent,N,5557,4.97,745,22.99,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,3,McCALLUM,Carmel,GRN,The Greens,N,11677,10.45,213,6.57,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party,N,0,0,-3240,-100,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,5,EID,Jerremy,ON,Pauline Hanson's One Nation,N,6248,5.59,1553,47.93,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,6,FADINI,Adrian,LDP,Liberal Democrats,N,0,0,0,0,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,7,PHILLIPS,Fiona,ALP,Labor,Y,40587,36.33,289,8.92,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,2,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party
Gilmore,3,1,CONSTANCE,Andrew,LP,Liberal,N,48665,43.57,1029,18.52,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,2,DIGIGLIO,Nina,IND,Independent,N,0,0,-5557,-100,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,3,McCALLUM,Carmel,GRN,The Greens,N,12889,11.54,1212,21.81,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party,N,0,0,0,0,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,5,EID,Jerremy,ON,Pauline Hanson's One Nation,N,8581,7.68,2333,41.98,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,6,FADINI,Adrian,LDP,Liberal Democrats,N,0,0,0,0,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,7,PHILLIPS,Fiona,ALP,Labor,Y,41570,37.21,983,17.69,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,3,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,2,DIGIGLIO,Nina,IND,Independent
Gilmore,4,1,CONSTANCE,Andrew,LP,Liberal,N,52490,46.99,3825,44.58,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,2,DIGIGLIO,Nina,IND,Independent,N,0,0,0,0,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,3,McCALLUM,Carmel,GRN,The Greens,N,15319,13.71,2430,28.32,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party,N,0,0,0,0,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,5,EID,Jerremy,ON,Pauline Hanson's One Nation,N,0,0,-8581,-100,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,6,FADINI,Adrian,LDP,Liberal Democrats,N,0,0,0,0,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,7,PHILLIPS,Fiona,ALP,Labor,Y,43896,39.3,2326,27.11,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,4,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,EID,Jerremy,ON,Pauline Hanson's One Nation
Gilmore,5,1,CONSTANCE,Andrew,LP,Liberal,N,55666,49.83,3176,20.73,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,2,DIGIGLIO,Nina,IND,Independent,N,0,0,0,0,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,3,McCALLUM,Carmel,GRN,The Greens,N,0,0,-15319,-100,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,4,MALONEY,Jordan Lindsay,UAPP,United Australia Party,N,0,0,0,0,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,5,EID,Jerremy,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,6,FADINI,Adrian,LDP,Liberal Democrats,N,0,0,0,0,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,7,PHILLIPS,Fiona,ALP,Labor,Y,56039,50.17,12143,79.27,ALP,3,McCALLUM,Carmel,GRN,The Greens
Gilmore,5,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,McCALLUM,Carmel,GRN,The Greens
Grayndler,0,1,SMITH,David Bruce,UAPP,United Australia Party,N,2101,2.22,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,2,ALBANESE,Anthony,ALP,Labor,Y,50723,53.63,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,3,ZHANG,Ben,LP,Liberal,N,15111,15.98,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,1222,1.29,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,5,KILHAM,Sarina,IND,Independent,N,1973,2.09,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,1449,1.53,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,1148,1.21,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,8,JACOBS,Rachael,GRN,The Greens,N,20846,22.04,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,0,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Grayndler,1,1,SMITH,David Bruce,UAPP,United Australia Party,N,2122,2.24,21,1.83,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,2,ALBANESE,Anthony,ALP,Labor,Y,50900,53.82,177,15.42,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,3,ZHANG,Ben,LP,Liberal,N,15190,16.06,79,6.88,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,1332,1.41,110,9.58,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,5,KILHAM,Sarina,IND,Independent,N,2083,2.2,110,9.58,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,1513,1.6,64,5.57,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,0,0,-1148,-100,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,8,JACOBS,Rachael,GRN,The Greens,N,21433,22.66,587,51.13,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,1,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party
Grayndler,2,1,SMITH,David Bruce,UAPP,United Australia Party,N,2166,2.29,44,3.3,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,2,ALBANESE,Anthony,ALP,Labor,Y,51162,54.1,262,19.67,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,3,ZHANG,Ben,LP,Liberal,N,15280,16.16,90,6.76,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,-1332,-100,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,5,KILHAM,Sarina,IND,Independent,N,2395,2.53,312,23.42,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,1552,1.64,39,2.93,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,0,0,0,0,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,8,JACOBS,Rachael,GRN,The Greens,N,22018,23.28,585,43.92,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,2,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Grayndler,3,1,SMITH,David Bruce,UAPP,United Australia Party,N,2997,3.17,831,53.54,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,2,ALBANESE,Anthony,ALP,Labor,Y,51279,54.22,117,7.54,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,3,ZHANG,Ben,LP,Liberal,N,15540,16.43,260,16.75,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,5,KILHAM,Sarina,IND,Independent,N,2639,2.79,244,15.72,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,0,0,-1552,-100,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,0,0,0,0,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,8,JACOBS,Rachael,GRN,The Greens,N,22118,23.39,100,6.44,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,3,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation
Grayndler,4,1,SMITH,David Bruce,UAPP,United Australia Party,N,3370,3.56,373,14.13,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,2,ALBANESE,Anthony,ALP,Labor,Y,51929,54.91,650,24.63,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,3,ZHANG,Ben,LP,Liberal,N,15984,16.9,444,16.82,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,5,KILHAM,Sarina,IND,Independent,N,0,0,-2639,-100,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,0,0,0,0,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,8,JACOBS,Rachael,GRN,The Greens,N,23290,24.63,1172,44.41,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,4,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,KILHAM,Sarina,IND,Independent
Grayndler,5,1,SMITH,David Bruce,UAPP,United Australia Party,N,0,0,-3370,-100,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,2,ALBANESE,Anthony,ALP,Labor,Y,52673,55.7,744,22.08,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,3,ZHANG,Ben,LP,Liberal,N,17766,18.79,1782,52.88,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,5,KILHAM,Sarina,IND,Independent,N,0,0,0,0,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,0,0,0,0,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,8,JACOBS,Rachael,GRN,The Greens,N,24134,25.52,844,25.04,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,5,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,SMITH,David Bruce,UAPP,United Australia Party
Grayndler,6,1,SMITH,David Bruce,UAPP,United Australia Party,N,0,0,0,0,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,2,ALBANESE,Anthony,ALP,Labor,Y,63413,67.05,10740,60.45,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,3,ZHANG,Ben,LP,Liberal,N,0,0,-17766,-100,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,4,HAGGERTY,James,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,5,KILHAM,Sarina,IND,Independent,N,0,0,0,0,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,6,HENSELIN,Paul,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,7,DELLO-IACOVO,Michael Armando,AJP,Animal Justice Party,N,0,0,0,0,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,8,JACOBS,Rachael,GRN,The Greens,N,31160,32.95,7026,39.55,ALP,3,ZHANG,Ben,LP,Liberal
Grayndler,6,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,ZHANG,Ben,LP,Liberal
Greenway,0,1,REX,Mark Andrew,UAPP,United Australia Party,N,4359,4.34,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,2,ROWLAND,Michelle,ALP,Labor,Y,48551,48.29,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,3014,3,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,3272,3.25,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,5,NANDA,Love Preet Singh,IND,Independent,N,1615,1.61,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,2710,2.7,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,7,PATHI,Pradeep,LP,Liberal,N,29932,29.77,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,8,ATKINS,Damien,GRN,The Greens,N,7086,7.05,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,0,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Greenway,1,1,REX,Mark Andrew,UAPP,United Australia Party,N,4434,4.41,75,4.64,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,2,ROWLAND,Michelle,ALP,Labor,Y,49025,48.76,474,29.35,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,3086,3.07,72,4.46,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,3714,3.69,442,27.37,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,5,NANDA,Love Preet Singh,IND,Independent,N,0,0,-1615,-100,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,2757,2.74,47,2.91,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,7,PATHI,Pradeep,LP,Liberal,N,30329,30.17,397,24.58,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,8,ATKINS,Damien,GRN,The Greens,N,7194,7.16,108,6.69,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,1,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,NANDA,Love Preet Singh,IND,Independent
Greenway,2,1,REX,Mark Andrew,UAPP,United Australia Party,N,5407,5.38,973,35.29,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,2,ROWLAND,Michelle,ALP,Labor,Y,49414,49.15,389,14.11,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,3344,3.33,258,9.36,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,4122,4.1,408,14.8,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,5,NANDA,Love Preet Singh,IND,Independent,N,0,0,0,0,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,0,0,-2757,-100,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,7,PATHI,Pradeep,LP,Liberal,N,30841,30.68,512,18.57,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,8,ATKINS,Damien,GRN,The Greens,N,7411,7.37,217,7.87,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,2,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,TURNER,Rick,ON,Pauline Hanson's One Nation
Greenway,3,1,REX,Mark Andrew,UAPP,United Australia Party,N,5903,5.87,496,14.83,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,2,ROWLAND,Michelle,ALP,Labor,Y,50142,49.87,728,21.77,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,0,0,-3344,-100,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,4701,4.68,579,17.31,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,5,NANDA,Love Preet Singh,IND,Independent,N,0,0,0,0,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,7,PATHI,Pradeep,LP,Liberal,N,32251,32.08,1410,42.17,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,8,ATKINS,Damien,GRN,The Greens,N,7542,7.5,131,3.92,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,3,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,KACHWALLA,Adam,LDP,Liberal Democrats
Greenway,4,1,REX,Mark Andrew,UAPP,United Australia Party,N,8435,8.39,2532,53.86,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,2,ROWLAND,Michelle,ALP,Labor,Y,51034,50.76,892,18.97,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,0,0,0,0,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,0,0,-4701,-100,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,5,NANDA,Love Preet Singh,IND,Independent,N,0,0,0,0,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,7,PATHI,Pradeep,LP,Liberal,N,32997,32.82,746,15.87,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,8,ATKINS,Damien,GRN,The Greens,N,8073,8.03,531,11.3,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,4,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,BOSI,Riccardo Umberto Guerrino,IND,Independent
Greenway,5,1,REX,Mark Andrew,UAPP,United Australia Party,N,9454,9.4,1019,12.62,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,2,ROWLAND,Michelle,ALP,Labor,Y,56898,56.59,5864,72.64,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,0,0,0,0,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,0,0,0,0,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,5,NANDA,Love Preet Singh,IND,Independent,N,0,0,0,0,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,7,PATHI,Pradeep,LP,Liberal,N,34187,34,1190,14.74,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,8,ATKINS,Damien,GRN,The Greens,N,0,0,-8073,-100,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,5,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,8,ATKINS,Damien,GRN,The Greens
Greenway,6,1,REX,Mark Andrew,UAPP,United Australia Party,N,0,0,-9454,-100,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,2,ROWLAND,Michelle,ALP,Labor,Y,61864,61.53,4966,52.53,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,3,KACHWALLA,Adam,LDP,Liberal Democrats,N,0,0,0,0,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,4,BOSI,Riccardo Umberto Guerrino,IND,Independent,N,0,0,0,0,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,5,NANDA,Love Preet Singh,IND,Independent,N,0,0,0,0,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,6,TURNER,Rick,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,7,PATHI,Pradeep,LP,Liberal,N,38675,38.47,4488,47.47,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,8,ATKINS,Damien,GRN,The Greens,N,0,0,0,0,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Greenway,6,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,REX,Mark Andrew,UAPP,United Australia Party
Hughes,0,1,WARE,Jenny,LP,Liberal,Y,42148,43.49,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,2,THOMPSON,Pete,GRN,The Greens,N,6118,6.31,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,3,STEELE,Georgia,IND,Independent,N,13891,14.33,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,4,KELLY,Craig,UAPP,United Australia Party,N,7186,7.42,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation,N,2600,2.68,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,6,SEYMOUR,Linda,IND,Independent,N,3138,3.24,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,7,CAMPBELL,Riley,ALP,Labor,N,21828,22.52,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,0,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hughes,1,1,WARE,Jenny,LP,Liberal,Y,42665,44.03,517,19.88,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,1,2,THOMPSON,Pete,GRN,The Greens,N,6226,6.42,108,4.15,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,1,3,STEELE,Georgia,IND,Independent,N,14147,14.6,256,9.85,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,1,4,KELLY,Craig,UAPP,United Australia Party,N,8348,8.61,1162,44.69,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,1,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation,N,0,0,-2600,-100,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,1,6,SEYMOUR,Linda,IND,Independent,N,3481,3.59,343,13.19,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,1,7,CAMPBELL,Riley,ALP,Labor,N,22042,22.75,214,8.23,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
